Year,Date,SGL,Plot,Transect,Trap,ID,Recapture,Species,Sex,Age,Total.Wt,Bag.Wt ,Animal.Wt,Ear.Length,Foot.Length,Tail.Length,Body.Length,Larvae,Nymphs,Total.Ticks,Fleas,Other.Ectoparasites,Tissue.Sample,Blood.Sample,Fecal.Sample,Cardiac.Serum,Brain.Sample,Treatment.Control
2022,5/18/22,SGL103 SOUTH,SUMMER TREATMENT,,18,TEAL55,,WFM,,,,,,,,,,,,,,,,,,,,T
2022,5/17/22,SGL103 NORTH,FALL CONTROL,,12,TEAL174,N,WFM,M,AD,37,15,22,1.7,,,,,,22,,,Y,N,,,,C
2022,5/17/22,SGL103 NORTH,FALL CONTROL,,23,TEAL149,N,WFM,M,JUV,28,9,19,1.5,,,,,,3,,,Y,N,,,,C
2022,5/17/22,SGL103 NORTH,FALL CONTROL,,21,TEAL129,N,WFM,F,AD,39,19,20,1.4,,,,,,0,,,Y,Y,,,,C
2022,5/17/22,SGL103 NORTH,FALL CONTROL,,17,TEAL175,Y,WFM,M,AD,40,21,19,1.4,,,,,,2,,,Y,Y,,,,C
2022,5/17/22,SGL103 NORTH,FALL CONTROL,,5,TEAL156,N,WFM,F,JUV,27,10,17,1.4,,,,,,10,,,N,N,,,,C
2022,5/17/22,SGL103 NORTH,FALL CONTROL,,3,TEAL161,N,WFM,M,AD,40,22,18,1.3,,,,,,6,,,Y,N,,,,C
2022,5/17/22,SGL103 NORTH,FALL CONTROL,,24,TEAL179,Y,WFM,M,AD,36,12,24,1.2,,,,,,2,,,Y,N,,,,C
2022,5/17/22,SGL103 NORTH,FALL CONTROL,,25,TEAL145,N,WFM,F,JUV,33,18,15,1.1,,,,,,0,,,Y,N,,,,C
2022,5/17/22,SGL103 NORTH,FALL TREATMENT,,6,N/A,,NST,,,,,,,,,,,,,,,,,,,,T
2022,5/17/22,SGL103 NORTH,FALL TREATMENT,,9,N/A,,NST,,,,,,,,,,,,,,,,,,,,T
2022,5/17/22,SGL103 NORTH,FALL TREATMENT,,27,TEAL132,N,WFM,M,AD,35,13,22,1.5,,,,,,0,,,Y,N,,,,T
2022,5/17/22,SGL103 NORTH,FALL TREATMENT,,4,TEAL108,N,WFM,M,JUV,26,9,17,1.5,,,,,,1,,,Y,N,,,,T
2022,5/17/22,SGL103 NORTH,FALL TREATMENT,,11,RED401,Y,WFM,M,AD,42,17,25,1.4,,,,,,0,,,Y,Y,,,,T
2022,5/17/22,SGL103 NORTH,FALL TREATMENT,,10,TEAL158,N,WFM,M,AD,43,20,23,1.4,,,,,,0,,,Y,Y,,,,T
2022,5/17/22,SGL103 NORTH,FALL TREATMENT,,20,TEAL165,N,WFM,M,AD,41,22,19,1.4,,,,,,9,,,Y,N,,,,T
2022,5/17/22,SGL103 NORTH,FALL TREATMENT,,1,TEAL105,N,WFM,M,JUV,43,26,17,1.4,,,,,,3,,,N,N,,,,T
2022,5/17/22,SGL103 NORTH,FALL TREATMENT,,3,TEAL163,N,WFM,F,JUV,24,8,16,1.4,,,,,,9,,,Y,N,,,,T
2022,5/17/22,SGL103 NORTH,FALL TREATMENT,,5,TEAL118,N,WFM,M,AD,47,13,34,1.3,,,,,,1,,,Y,Y,,,,T
2022,5/17/22,SGL103 NORTH,FALL TREATMENT,,17,TEAL181,Y,WFM,F,AD,41,20,21,1.2,,,,,,0,,,N,N,,,,T
2022,5/17/22,SGL103 NORTH,SPRING CONTROL,,10,TEAL194,N,WFM,M,AD,56,20,36,,,,,,,13,,,Y,N,,,,C
2022,5/17/22,SGL103 NORTH,SPRING CONTROL,,12,TEAL115,N,WFM,F,AD,40,10,30,2,,,,,,14,,,N,N,,,,C
2022,5/17/22,SGL103 NORTH,SPRING CONTROL,,8,TEAL185,N,WFM,M,JUV,50,31,19,1.9,,,,,,12,,,Y,N,,,,C
2022,5/17/22,SGL103 NORTH,SPRING CONTROL,,30,TEAL159,N,WFM,M,AD,47,17,30,1.5,,,,,,19,,,Y,Y,,,,C
2022,5/17/22,SGL103 NORTH,SPRING CONTROL,,1,3477,Y,WFM,M,AD,43,17,26,1.5,,,,,,2,,,Y,N,,,,C
2022,5/17/22,SGL103 NORTH,SPRING CONTROL,,17,TEAL113,N,WFM,M,AD,41,26,15,1.4,,,,,,17,,,Y,N,,,,C
2022,5/17/22,SGL103 NORTH,SPRING CONTROL,,14,TEAL112,N,WFM,F,AD,35,14,21,1.3,,,,,,0,,,Y,N,,,,C
2022,5/17/22,SGL103 NORTH,SPRING CONTROL,,13,TEAL144,N,WFM,M,JUV,22,7,15,1.3,,,,,,28,,,Y,N,,,,C
2022,5/17/22,SGL103 NORTH,SPRING CONTROL,,16,TEAL152,N,WFM,F,AD,47,,,,,,,,,3,,,N,N,,,,C
2022,5/17/22,SGL103 NORTH,SPRING TREATMENT,,11,N/A,,NST,,,,,,,,,,,,,,,,,,,,T
2022,5/17/22,SGL103 NORTH,SPRING TREATMENT,,28,TEAL130,N,WFM,F,AD,45,10,35,,,,,,,0,,,N,N,,,,T
2022,5/17/22,SGL103 NORTH,SPRING TREATMENT,,10,RED436,Y,WFM,M,AD,45,20,25,1.6,,,,,,0,,,Y,N,,,,T
2022,5/17/22,SGL103 NORTH,SPRING TREATMENT,,2,TEAL153,N,WFM,F,AD,35,11,24,1.5,,,,,,0,,,Y,N,,,,T
2022,5/17/22,SGL103 NORTH,SPRING TREATMENT,,26,TEAL148,N,WFM,M,AD,43,22,21,1.5,,,,,,0,,,Y,Y,,,,T
2022,5/17/22,SGL103 NORTH,SPRING TREATMENT,,4,TEAL198,N,WFM,M,AD,41,20,21,1.5,,,,,,0,,,Y,N,,,,T
2022,5/17/22,SGL103 NORTH,SPRING TREATMENT,,12,TEAL176,N,WFM,F,JUV,30,14,16,1.5,,,,,,0,,,Y,Y,,,,T
2022,5/17/22,SGL103 NORTH,SPRING TREATMENT,,15,TEAL191,N,WFM,M,AD,41,15,26,1.4,,,,,,1,,,Y,Y,,,,T
2022,5/17/22,SGL103 NORTH,SPRING TREATMENT,,25,TEAL187,N,WFM,F,AD,35,9,26,1.4,,,,,,1,,,N,N,,,,T
2022,5/17/22,SGL103 NORTH,SPRING TREATMENT,,23,TEAL128,N,WFM,M,AD,45,22,23,1.4,,,,,,0,,,Y,N,,,,T
2022,5/17/22,SGL103 NORTH,SPRING TREATMENT,,7,TEAL186,N,WFM,F,JUV,39,20,19,1.4,,,,,,0,,,Y,N,,,,T
2022,5/17/22,SGL103 NORTH,SPRING TREATMENT,,6,TEAL154,N,WFM,F,AD,55,31,24,1.3,,,,,,0,,,Y,Y,,,,T
2022,5/17/22,SGL103 NORTH,SPRING TREATMENT,,1,TEAL178,N,WFM,M,AD,42,20,22,1.3,,,,,,2,,,Y,N,,,,T
2022,5/17/22,SGL103 NORTH,SPRING TREATMENT,,5,TEAL162,N,WFM,M,AD,31,11,20,1.3,,,,,,0,,,Y,N,,,,T
2022,5/17/22,SGL103 NORTH,SPRING TREATMENT,,17,TEAL183,N,WFM,M,JUV,42,29,13,1.2,,,,,,1,,,Y,N,,,,T
2022,5/17/22,SGL103 NORTH,SUMMER CONTROL,,5,TEAL163,N,WFM,F,AD,29,10,19,1.8,,,,,,11,,,Y,N,,,,C
2022,5/17/22,SGL103 NORTH,SUMMER CONTROL,,10,TEAL103,Y,WFM,F,AD,29,9,20,1.5,,,,,,11,,,Y,N,,,,C
2022,5/17/22,SGL103 NORTH,SUMMER CONTROL,,3,TEAL200,N,WFM,F,AD,34,9,25,1.4,,,,,,0,,,Y,N,,,,C
2022,5/17/22,SGL103 NORTH,SUMMER CONTROL,,4,TEAL141,N,WFM,M,AD,55,21,34,1.3,,,,,,6,,,Y,N,,,,C
2022,5/17/22,SGL103 NORTH,SUMMER CONTROL,,17,RED499,Y,WFM,M,AD,43,19,24,1.3,,,,,,7,,,Y,N,,,,C
2022,5/17/22,SGL103 NORTH,SUMMER CONTROL,,26,TEAL177,N,WFM,M,AD,27,12,15,1.3,,,,,,22,,,Y,N,,,,C
2022,5/17/22,SGL103 NORTH,SUMMER CONTROL,,23,TEAL150,N,WFM,F,JUV,38,25,13,1.3,,,,,,5,,,Y,N,,,,C
2022,5/17/22,SGL103 NORTH,SUMMER CONTROL,,29,TEAL107,N,WFM,M,AD,27,8,19,1.2,,,,,,8,,,Y,N,,,,C
2022,5/17/22,SGL103 NORTH,SUMMER CONTROL,,19,TEAL127,Y,WFM,F,AD,31,10,21,1,,,,,,3,,,Y,N,,,,C
2022,5/17/22,SGL103 NORTH,SUMMER CONTROL,,28,TEAL104,N,WFM,M,AD,47,30,17,1,,,,,,7,,,Y,Y,,,,C
2022,5/17/22,SGL103 NORTH,SUMMER TREATMENT,,1,N/A,,MV,,,,,,,,,,,,,,,,,,,,T
2022,5/17/22,SGL103 NORTH,SUMMER TREATMENT,,3,N/A,,MV,,,,,,,,,,,,,,,,,,,,T
2022,5/17/22,SGL103 NORTH,SUMMER TREATMENT,,30,TEAL182,Y,WFM,F,AD,43,17,26,,,,,,,0,,,Y,N,,,,T
2022,5/17/22,SGL103 NORTH,SUMMER TREATMENT,,4,TEAL116,Y,WFM,F,AD,35,9,26,1.5,,,,,,0,,,Y,N,,,,T
2022,5/17/22,SGL103 NORTH,SUMMER TREATMENT,,2,TEAL125,N,WFM,M,AD,34,9,25,1.5,,,,,,0,,,Y,Y,,,,T
2022,5/17/22,SGL103 NORTH,SUMMER TREATMENT,,21,TEAL172,N,WFM,F,AD,33,9,24,1.5,,,,,,0,,,Y,N,,,,T
2022,5/17/22,SGL103 NORTH,SUMMER TREATMENT,,6,TEAL139,N,WFM,F,AD,52,28,24,1.4,,,,,,0,,,Y,N,,,,T
2022,5/17/22,SGL103 NORTH,SUMMER TREATMENT,,29,TEAL199,N,WFM,M,AD,35,15,20,1.4,,,,,,0,,,Y,N,,,,T
2022,5/17/22,SGL103 NORTH,SUMMER TREATMENT,,18,TEAL168,N,WFM,F,AD,32,17,15,1.4,,,,,,0,,,Y,N,,,,T
2022,5/17/22,SGL103 NORTH,SUMMER TREATMENT,,5,RED476,Y,WFM,M,AD,46,22,24,1.2,,,,,,0,,,Y,Y,,,,T
2022,5/17/22,SGL103 NORTH,SUMMER TREATMENT,,27,TEAL131,N,WFM,M,AD,39,16,23,1.2,,,,,,1,,,Y,N,,,,T
2022,5/17/22,SGL103 NORTH,SUMMER TREATMENT,,23,TEAL180,Y,WFM,F,AD,31,9,22,1.1,,,,,,0,,,Y,N,,,,T
2022,5/17/22,SGL103 SOUTH,FALL CONTROL,,10,TEAL87,N,WFM,F,AD,51,9,42,,,,,,,1,,,N,N,,,,C
2022,5/17/22,SGL103 SOUTH,FALL CONTROL,,17,TEAL73,N,WFM,M,AD,44,26,18,2,,,,,,2,,,Y,N,,,,C
2022,5/17/22,SGL103 SOUTH,FALL CONTROL,,28,3251,Y,WFM,F,AD,42,13,29,1.5,,,,,,1,,,Y,N,,,,C
2022,5/17/22,SGL103 SOUTH,FALL CONTROL,,12,TEAL57,N,WFM,F,AD,39,15,24,1.5,,,,,,8,,,Y,N,,,,C
2022,5/17/22,SGL103 SOUTH,FALL CONTROL,,26,3231,Y,WFM,F,AD,46,14,32,1.4,,,,,,8,,,Y,N,,,,C
2022,5/17/22,SGL103 SOUTH,FALL CONTROL,,22,3276,Y,WFM,F,AD,42,15,27,1.4,,,,,,4,,,Y,Y,,,,C
2022,5/17/22,SGL103 SOUTH,FALL CONTROL,,18,TEAL7,N,WFM,M,AD,31,9,22,1.4,,,,,,28,,,Y,N,,,,C
2022,5/17/22,SGL103 SOUTH,FALL CONTROL,,6,RED346,Y,WFM,F,AD,40,12,28,1.3,,,,,,2,,,Y,N,,,,C
2022,5/17/22,SGL103 SOUTH,FALL CONTROL,,30,TEAL36,N,WFM,M,AD,33,9,24,1.1,,,,,,10,,,Y,N,,,,C
2022,5/17/22,SGL103 SOUTH,FALL TREATMENT,,17,TEAL64,N,WFM,F,AD,30,7,23,1.5,,,,,,0,,,Y,N,,,,T
2022,5/17/22,SGL103 SOUTH,FALL TREATMENT,,14,TEAL80,N,WFM,M,AD,55,9,46,1.3,,,,,,0,,,Y,Y,,,,T
2022,5/17/22,SGL103 SOUTH,FALL TREATMENT,,6,TEAL48,N,WFM,F,AD,36,12,24,1.3,,,,,,0,,,Y,N,,,,T
2022,5/17/22,SGL103 SOUTH,FALL TREATMENT,,1,TEAL6,N,WFM,F,AD,34,9,25,1.2,,,,,,3,,,Y,N,,,,T
2022,5/17/22,SGL103 SOUTH,FALL TREATMENT,,12,TEAL75,N,WFM,M,AD,32,9,23,1.1,,,,,,0,,,Y,Y,,,,T
2022,5/17/22,SGL103 SOUTH,FALL TREATMENT,,2,TEAL3,N,WFM,F,JUV,33,9,24,1,,,,,,0,,,Y,N,,,,T
2022,5/17/22,SGL103 SOUTH,FALL TREATMENT,,26,TEAL99,N,WFM,M,JUV,,,,,,,,,,0,,,Y,N,,,,T
2022,5/17/22,SGL103 SOUTH,SPRING CONTROL,,16,TEAL60,N,WFM,M,AD,47,8,39,1.4,,,,,,9,,,Y,N,,,,C
2022,5/17/22,SGL103 SOUTH,SPRING CONTROL,,7,3292,Y,WFM,M,AD,42,9,33,1.4,,,,,,21,,,N,N,,,,C
2022,5/17/22,SGL103 SOUTH,SPRING CONTROL,,5,TEAL31,Y,WFM,M,AD,35,9,26,1.4,,,,,,8,,,Y,N,,,,C
2022,5/17/22,SGL103 SOUTH,SPRING CONTROL,,27,TEAL96,N,WFM,F,AD,31,12,19,1.4,,,,,,4,,,Y,N,,,,C
2022,5/17/22,SGL103 SOUTH,SPRING CONTROL,,18,TEAL88,N,WFM,M,AD,43,20,23,1.3,,,,,,9,,,Y,N,,,,C
2022,5/17/22,SGL103 SOUTH,SPRING CONTROL,,10,3237,Y,WFM,F,AD,46,21,25,1.2,,,,,,4,,,N,N,,,,C
2022,5/17/22,SGL103 SOUTH,SPRING CONTROL,,11,TEAL74,N,WFM,F,JUV,29,17,12,1.2,,,,,,7,,,Y,N,,,,C
2022,5/17/22,SGL103 SOUTH,SPRING CONTROL,,29,TEAL1,N,WFM,M,AD,34,9,25,1.1,,,,,,14,,,Y,N,,,,C
2022,5/17/22,SGL103 SOUTH,SPRING CONTROL,,3,TEAL9,N,WFM,F,AD,33,9,24,1.1,,,,,,0,,,Y,N,,,,C
2022,5/17/22,SGL103 SOUTH,SPRING CONTROL,,19,TEAL45,Y,WFM,F,AD,35,9,26,1,,,,,,6,,,Y,N,,,,C
2022,5/17/22,SGL103 SOUTH,SPRING TREATMENT,,12,N/A,,CHP,,,,,,,,,,,,,,,,,,,,T
2022,5/17/22,SGL103 SOUTH,SPRING TREATMENT,,5,TEAL100,N,WFM,M,AD,40,15,25,1.9,,,,,,0,,,Y,Y,,,,T
2022,5/17/22,SGL103 SOUTH,SPRING TREATMENT,,7,TEAL62,Y,WFM,M,AD,44,21,23,1.7,,,,,,0,,,N,N,,,,T
2022,5/17/22,SGL103 SOUTH,SPRING TREATMENT,,27,TEAL21,N,WFM,M,AD,55,33,22,1.7,,,,,,0,,,Y,N,,,,T
2022,5/17/22,SGL103 SOUTH,SPRING TREATMENT,,24,TEAL28,N,WFM,F,JUV,21,8,13,1.6,,,,,,0,,,Y,N,,,,T
2022,5/17/22,SGL103 SOUTH,SPRING TREATMENT,,15,TEAL77,N,WFM,F,AD,33,9,24,1.5,,,,,,2,,,Y,N,,,,T
2022,5/17/22,SGL103 SOUTH,SPRING TREATMENT,,8,TEAL89,Y,WFM,F,AD,41,19,22,1.5,,,,,,0,,,N,N,,,,T
2022,5/17/22,SGL103 SOUTH,SPRING TREATMENT,,20,TEAL26,N,WFM,M,AD,,,,1.4,,,,,,1,,,Y,N,,,,T
2022,5/17/22,SGL103 SOUTH,SPRING TREATMENT,,13,TEAL15,Y,WFM,F,AD,54,27,27,1.2,,,,,,0,,,Y,N,,,,T
2022,5/17/22,SGL103 SOUTH,SPRING TREATMENT,,16,TEAL67,N,WFM,F,AD,39,14,25,1.2,,,,,,2,,,Y,N,,,,T
2022,5/17/22,SGL103 SOUTH,SPRING TREATMENT,,23,TEAL59,N,WFM,M,JUV,38,25,13,1.2,,,,,,0,,,Y,N,,,,T
2022,5/17/22,SGL103 SOUTH,SPRING TREATMENT,,2,TEAL83,N,WFM,M,JUV,19,11,8,1.1,,,,,,0,,,N,N,,,,T
2022,5/17/22,SGL103 SOUTH,SPRING TREATMENT,,21,TEAL10,N,WFM,F,AD,34,9,25,1,,,,,,0,,,Y,N,,,,T
2022,5/17/22,SGL103 SOUTH,SPRING TREATMENT,,18,TEAL34,N,WFM,F,AD,,,,,,,,,,0,,,N,N,,,,T
2022,5/17/22,SGL103 SOUTH,SUMMER CONTROL,,16,TEAL54,Y,WFM,F,AD,35,11,24,1.7,,,,,,24,,,Y,N,,,,C
2022,5/17/22,SGL103 SOUTH,SUMMER CONTROL,,30,TEAL98,N,WFM,F,AD,34,7,27,1.6,,,,,,9,,,Y,N,,,,C
2022,5/17/22,SGL103 SOUTH,SUMMER CONTROL,,18,TEAL46,N,WFM,M,AD,38,9,29,1.4,,,,,,21,,,Y,N,,,,C
2022,5/17/22,SGL103 SOUTH,SUMMER CONTROL,,27,TEAL27,Y,WFM,F,AD,38,11,27,1.4,,,,,,7,,,N,N,,,,C
2022,5/17/22,SGL103 SOUTH,SUMMER CONTROL,,14,TEAL40,N,WFM,M,AD,41,20,21,1.4,,,,,,20,,,Y,N,,,,C
2022,5/17/22,SGL103 SOUTH,SUMMER CONTROL,,1,BLACK273,Y,WFM,M,AD,40,15,25,1.3,,,,,,3,,,Y,N,,,,C
2022,5/17/22,SGL103 SOUTH,SUMMER CONTROL,,24,TEAL17,Y,WFM,M,AD,37,12,25,1,,,,,,22,,,N,N,,,,C
2022,5/17/22,SGL103 SOUTH,SUMMER TREATMENT,,17,TEAL30,N,WFM,M,AD,41,14,27,,,,,,,0,,,Y,Y,,,,T
2022,5/17/22,SGL103 SOUTH,SUMMER TREATMENT,,19,TEAL55,Y,WFM,F,AD,41,12,29,1.7,,,,,,0,,,Y,Y,,,,T
2022,5/17/22,SGL103 SOUTH,SUMMER TREATMENT,,1,TEAL76,N,WFM,F,AD,40,20,20,1.6,,,,,,0,,,Y,Y,,,,T
2022,5/17/22,SGL103 SOUTH,SUMMER TREATMENT,,25,TEAL38,N,WFM,M,AD,29,9,20,1.5,,,,,,0,,,Y,Y,,,,T
2022,5/17/22,SGL103 SOUTH,SUMMER TREATMENT,,11,TEAL81,N,WFM,M,AD,44,20,24,1.4,,,,,,0,,,Y,Y,,,,T
2022,5/17/22,SGL103 SOUTH,SUMMER TREATMENT,,23,TEAL20 ,N,WFM,M,AD,37,9,28,1.3,,,,,,0,,,Y,Y,,,,T
2022,5/17/22,SGL103 SOUTH,SUMMER TREATMENT,,10,TEAL25,N,WFM,M,AD,33,11,22,1.2,,,,,,0,,,Y,Y,,,,T
2022,5/17/22,SGL103 SOUTH,SUMMER TREATMENT,,12,TEAL18,N,WFM,M,JUV,37,11,26,0.9,,,,,,2,,,N,N,,,,T
2022,5/17/22,SGL103 SOUTH,SUMMER TREATMENT,,8,TEAL82,N,WFM,F,JUV,20,9,11,0.9,,,,,,0,,,Y,N,,,,T
2021,10/22/21,SGL103 NORTH,FALL CONTROL,,16,3483,N,WFM,F,AD,35,10,25,1.5,,,,,,5,,,N,N,,,,C
2021,10/22/21,SGL103 NORTH,FALL CONTROL,,7,3013,N,WFM,F,JUV,27,16,11,1.1,,,,,,1,,,N,N,,,,C
2021,10/22/21,SGL103 NORTH,FALL TREATMENT,,16,N/A,,NST,,,,,,,,,,,,,,,,,,,,T
2021,10/22/21,SGL103 NORTH,FALL TREATMENT,,23,3007,,WFM,,,,,,,,,,,,,,,,,,,,T
2021,10/22/21,SGL103 NORTH,FALL TREATMENT,,27,RED477,,WFM,,,,,,,,,,,,,,,,,,,,T
2021,10/22/21,SGL103 NORTH,FALL TREATMENT,,29,3023,,WFM,,,,,,,,,,,,,,,,,,,,T
2021,10/22/21,SGL103 NORTH,SPRING TREATMENT,,8,N/A,,NST,,,,,,,,,,,,,,,,,,,,T
2021,10/22/21,SGL103 NORTH,SPRING TREATMENT,,24,3121,N,WFM,F,JUV,44,28,16,1.4,,,,,,0,,,N,N,,,,T
2021,10/22/21,SGL103 NORTH,SPRING TREATMENT,,11,3056,,WFM,,,,,,,,,,,,,,,,,,,,T
2021,10/22/21,SGL103 NORTH,SPRING TREATMENT,,23,RED410,,WFM,,,,,,,,,,,,,,,,,,,,T
2021,10/22/21,SGL103 NORTH,SUMMER CONTROL,,17,3489,N,WFM,F,JUV,30,14,16,1.6,,,,,,3,,,N,N,,,,C
2021,10/22/21,SGL103 NORTH,SUMMER CONTROL,,20,3015,N,WFM,M,AD,35,14,21,1.5,,,,,,5,,,Y,N,,,,C
2021,10/22/21,SGL103 NORTH,SUMMER CONTROL,,8,3014,N,WFM,F,AD,29,18,11,1.4,,,,,,5,,,Y,N,,,,C
2021,10/22/21,SGL103 NORTH,SUMMER CONTROL,,14,RED422,,WFM,,,,,,,,,,,,,,,,,,,,C
2021,10/22/21,SGL103 NORTH,SUMMER CONTROL,,16,3058,,WFM,,,,,,,,,,,,,,,,,,,,C
2021,10/22/21,SGL103 SOUTH,FALL CONTROL,,7,3316,N,WFM,M,JUV,30,14,16,1.1,,,,,,0,,,Y,N,,,,C
2021,10/22/21,SGL103 SOUTH,FALL CONTROL,,30,3317,N,WFM,F,JUV,37,24,13,1,,,,,,6,,,Y,N,,,,C
2021,10/22/21,SGL103 SOUTH,FALL TREATMENT,,1,3219,N,WFM,M,AD,49,25,24,1.5,,,,,,2,,,Y,Y,,,,T
2021,10/22/21,SGL103 SOUTH,SPRING CONTROL,,15,N/A,,MOLE,,,,,,,,,,,,,,,,,,,,C
2021,10/22/21,SGL103 SOUTH,SPRING CONTROL,,6,3207,,WFM,,,,,,,,,,,,,,,,,,,,C
2021,10/22/21,SGL103 SOUTH,SPRING CONTROL,,18,3279,,WFM,,,,,,,,,,,,,,,,,,,,C
2021,10/22/21,SGL103 SOUTH,SPRING CONTROL,,24,3238,,WFM,,,,,,,,,,,,,,,,,,,,C
2021,10/22/21,SGL103 SOUTH,SPRING CONTROL,,29,3395,,WFM,,,,,,,,,,,,,,,,,,,,C
2021,10/22/21,SGL103 SOUTH,SPRING CONTROL,,30,3392,,WFM,,,,,,,,,,,,,,,,,,,,C
2021,10/22/21,SGL103 SOUTH,SPRING TREATMENT,,20,N/A,,CHP,,,,,,,,,,,,,,,,,,,,T
2021,10/22/21,SGL103 SOUTH,SPRING TREATMENT,,29,3220,N,WFM,F,JUV,26,8,18,1.5,,,,,,1,,,Y,N,,,,T
2021,10/22/21,SGL103 SOUTH,SPRING TREATMENT,,17,3221,N,WFM,F,AD,36,9,27,1.3,,,,,,0,,,Y,N,,,,T
2021,10/22/21,SGL103 SOUTH,SPRING TREATMENT,,4,3315,N,WFM,F,AD,60,38,22,1.3,,,,,,2,,,Y,Y,,,,T
2021,10/22/21,SGL103 SOUTH,SPRING TREATMENT,,11,3209,,WFM,,,,,,,,,,,,,,,,,,,,T
2021,10/21/21,SGL103 NORTH,FALL CONTROL,,20,3478,N,WFM,F,JUV,25,10,15,1.6,,,,,,1,,,N,N,,,,C
2021,10/21/21,SGL103 NORTH,FALL CONTROL,,5,RED440,Y,WFM,M,AD,35,12,23,1.5,,,,,,2,,,N,N,,,,C
2021,10/21/21,SGL103 NORTH,FALL CONTROL,,2,3055,N,WFM,F,AD,38,16,22,1.4,,,,,,1,,,N,N,,,,C
2021,10/21/21,SGL103 NORTH,FALL CONTROL,,7,3021,,WFM,,,,,,,,,,,,,,,,,,,,C
2021,10/21/21,SGL103 NORTH,FALL CONTROL,,13,3019,,WFM,,,,,,,,,,,,,,,,,,,,C
2021,10/21/21,SGL103 NORTH,FALL CONTROL,,16,RED413,,WFM,,,,,,,,,,,,,,,,,,,,C
2021,10/21/21,SGL103 NORTH,FALL CONTROL,,23,3074,,WFM,,,,,,,,,,,,,,,,,,,,C
2021,10/21/21,SGL103 NORTH,FALL CONTROL,,27,3006,,WFM,,,,,,,,,,,,,,,,,,,,C
2021,10/21/21,SGL103 NORTH,FALL CONTROL,,28,3022,,WFM,,,,,,,,,,,,,,,,,,,,C
2021,10/21/21,SGL103 NORTH,FALL TREATMENT,,7,3132,N,WFM,M,AD,33,13,20,1.6,,,,,,3,,,Y,N,,,,T
2021,10/21/21,SGL103 NORTH,FALL TREATMENT,,10,3131,N,WFM,M,JUV,29,14,15,1.5,,,,,,1,,,N,N,,,,T
2021,10/21/21,SGL103 NORTH,FALL TREATMENT,,11,RED401,,WFM,,,,,,,,,,,,,,,,,,,,T
2021,10/21/21,SGL103 NORTH,FALL TREATMENT,,19,3075,,WFM,,,,,,,,,,,,,,,,,,,,T
2021,10/21/21,SGL103 NORTH,FALL TREATMENT,,20,3008,,WFM,,,,,,,,,,,,,,,,,,,,T
2021,10/21/21,SGL103 NORTH,SPRING CONTROL,,1,3477,N,WFM,M,AD,59,35,24,1.6,,,,,,9,,,Y,Y,,,,C
2021,10/21/21,SGL103 NORTH,SPRING CONTROL,,15,3057,N,WFM,F,AD,34,14,20,1.6,,,,,,4,,,Y,Y,,,,C
2021,10/21/21,SGL103 NORTH,SPRING CONTROL,,26,3479,N,WFM,F,JUV,28,10,18,1.5,,,,,,6,,,N,N,,,,C
2021,10/21/21,SGL103 NORTH,SPRING TREATMENT,,10,3056,N,WFM,M,AD,57,26,31,1.7,,,,,,1,,,Y,Y,,,,T
2021,10/21/21,SGL103 NORTH,SPRING TREATMENT,,20,3146,,WFM,,,,,,,,,,,,,,,,,,,,T
2021,10/21/21,SGL103 NORTH,SPRING TREATMENT,,21,RED410,,WFM,,,,,,,,,,,,,,,,,,,,T
2021,10/21/21,SGL103 NORTH,SPRING TREATMENT,,29,3145,,WFM,,,,,,,,,,,,,,,,,,,,T
2021,10/21/21,SGL103 NORTH,SUMMER CONTROL,,16,N/A,,NST,,,,,,,,,,,,,,,,,,,,C
2021,10/21/21,SGL103 NORTH,SUMMER CONTROL,,24,N/A,,NST,,,,,,,,,,,,,,,,,,,,C
2021,10/21/21,SGL103 NORTH,SUMMER CONTROL,,15,3058,N,WFM,F,JUV,29,9,20,1.5,,,,,,1,,,N,N,,,,C
2021,10/21/21,SGL103 NORTH,SUMMER CONTROL,,28,3481,N,WFM,F,AD,47,21,26,1.3,,,,,,N/A (SEE NOTES),,,N,N,,,,C
2021,10/21/21,SGL103 NORTH,SUMMER CONTROL,,13,RED422,,WFM,,,,,,,,,,,,,,,,,,,,C
2021,10/21/21,SGL103 NORTH,SUMMER TREATMENT,,25,3482,N,WFM,F,JUV,44,25,19,1.5,,,,,,0,,,Y,N,,,,T
2021,10/21/21,SGL103 NORTH,SUMMER TREATMENT,,1,3480,N,WFM,F,AD,30,12,18,1.5,,,,,,1,,,Y,N,,,,T
2021,10/21/21,SGL103 SOUTH,FALL CONTROL,,28,3283,N,WFM,F,AD,39,8,31,,,,,,,3,,,Y,Y,,,,C
2021,10/21/21,SGL103 SOUTH,FALL CONTROL,,1,3240,N,WFM,F,AD,58,34,24,1.4,,,,,,3,,,Y,N,,,,C
2021,10/21/21,SGL103 SOUTH,FALL CONTROL,,2,3232,,WFM,,,,,,,,,,,,,,,,,,,,C
2021,10/21/21,SGL103 SOUTH,FALL CONTROL,,7,3213,,WFM,,,,,,,,,,,,,,,,,,,,C
2021,10/21/21,SGL103 SOUTH,FALL CONTROL,,20,3211,,WFM,,,,,,,,,,,,,,,,,,,,C
2021,10/21/21,SGL103 SOUTH,FALL TREATMENT,,30,3241,N,WFM,F,AD,49,24,25,1.4,,,,,,2,,,Y,Y,,,,T
